"","lat","lon","date","time"
"8523",32.714384,-117.161661,"2011-08-20","03:22:30"
"8524",32.714294,-117.161726,"2011-08-20","03:22:34"
"8525",32.714241,-117.161832,"2011-08-20","03:22:37"
"8526",32.71422,-117.161874,"2011-08-20","03:22:42"
"8527",32.71419,-117.161898,"2011-08-20","03:22:47"
"8528",32.714139,-117.161919,"2011-08-20","03:22:52"
"8529",32.714097,-117.161935,"2011-08-20","03:22:57"
"8530",32.714096,-117.162034,"2011-08-20","03:23:01"
"8531",32.714037,-117.162099,"2011-08-20","03:23:05"
"8532",32.714001,-117.162161,"2011-08-20","03:23:10"
"8533",32.713943,-117.162184,"2011-08-20","03:23:15"
"8534",32.71393,-117.162247,"2011-08-20","03:23:20"
"8535",32.71392,-117.162306,"2011-08-20","03:23:25"
"8536",32.713906,-117.162361,"2011-08-20","03:23:30"
"8537",32.713866,-117.162418,"2011-08-20","03:23:35"
"8538",32.713849,-117.162549,"2011-08-20","03:23:37"
"8539",32.713821,-117.16266,"2011-08-20","03:23:41"
"8540",32.713799,-117.162747,"2011-08-20","03:23:46"
"8541",32.713755,-117.16281,"2011-08-20","03:23:51"
"8542",32.713728,-117.162871,"2011-08-20","03:23:56"
"8543",32.713706,-117.162934,"2011-08-20","03:24:01"
"8544",32.713712,-117.163001,"2011-08-20","03:24:06"
"8545",32.713755,-117.163068,"2011-08-20","03:24:11"
"8546",32.713781,-117.16312,"2011-08-20","03:24:16"
"8547",32.713797,-117.163176,"2011-08-20","03:24:21"
"8548",32.713798,-117.163225,"2011-08-20","03:24:26"
"8549",32.713769,-117.16328,"2011-08-20","03:24:31"
"8550",32.713747,-117.163292,"2011-08-20","03:24:36"
"8551",32.713736,-117.16331,"2011-08-20","03:24:41"
"8552",32.713736,-117.16331,"2011-08-20","03:24:44"
"8553",32.713738,-117.163305,"2011-08-20","03:24:46"
"8554",32.713736,-117.163292,"2011-08-20","03:24:51"
"8555",32.713755,-117.163253,"2011-08-20","03:24:56"
"8556",32.713761,-117.163244,"2011-08-20","03:25:01"
"8557",32.713761,-117.163237,"2011-08-20","03:25:06"
"8558",32.713761,-117.163237,"2011-08-20","03:25:09"
"8559",32.713762,-117.16323,"2011-08-20","03:25:11"
"8560",32.713747,-117.163205,"2011-08-20","03:25:16"
"8561",32.713724,-117.163179,"2011-08-20","03:25:21"
"8562",32.713722,-117.163164,"2011-08-20","03:25:26"
"8563",32.713714,-117.163165,"2011-08-20","03:25:31"
"8564",32.713714,-117.163165,"2011-08-20","03:25:34"
"8565",32.713712,-117.163172,"2011-08-20","03:25:36"
"8566",32.712376,-117.161137,"2011-08-20","04:16:01"
"8567",32.71231,-117.161099,"2011-08-20","04:16:02"
"8568",32.712241,-117.16098,"2011-08-20","04:16:04"
"8569",32.712233,-117.160882,"2011-08-20","04:16:05"
"8570",32.712192,-117.160882,"2011-08-20","04:16:10"
"8571",32.712248,-117.160987,"2011-08-20","04:16:11"
"8572",32.712207,-117.161039,"2011-08-20","04:16:17"
"8573",32.712118,-117.161062,"2011-08-20","04:16:22"
"8574",32.712067,-117.161051,"2011-08-20","04:16:27"
"8575",32.712023,-117.161087,"2011-08-20","04:16:32"
"8576",32.712004,-117.16108,"2011-08-20","04:16:37"
"8577",32.711987,-117.161071,"2011-08-20","04:16:42"
"8578",32.711932,-117.161069,"2011-08-20","04:16:47"
"8579",32.711893,-117.161063,"2011-08-20","04:16:52"
"8580",32.711855,-117.161045,"2011-08-20","04:16:57"
"8581",32.711803,-117.161117,"2011-08-20","04:17:02"
"8582",32.711761,-117.161126,"2011-08-20","04:17:07"
"8583",32.711748,-117.161102,"2011-08-20","04:17:12"
"8584",32.711743,-117.161067,"2011-08-20","04:17:17"
"8585",32.711731,-117.161105,"2011-08-20","04:17:22"
"8586",32.711686,-117.161151,"2011-08-20","04:17:27"
"8587",32.711641,-117.161209,"2011-08-20","04:17:32"
"8588",32.711618,-117.16127,"2011-08-20","04:17:37"
"8589",32.711598,-117.161319,"2011-08-20","04:17:42"
"8590",32.711545,-117.161356,"2011-08-20","04:17:47"
"8591",32.711486,-117.161397,"2011-08-20","04:17:52"
"8592",32.711458,-117.161513,"2011-08-20","04:17:57"
"8593",32.711421,-117.161613,"2011-08-20","04:18:00"
"8594",32.71141,-117.161691,"2011-08-20","04:18:05"
"8595",32.711402,-117.161753,"2011-08-20","04:18:10"
"8596",32.711397,-117.1618,"2011-08-20","04:18:15"
"8597",32.711403,-117.161851,"2011-08-20","04:18:20"
"8598",32.711395,-117.161878,"2011-08-20","04:18:25"
"8599",32.711406,-117.161907,"2011-08-20","04:18:30"
"8600",32.711405,-117.161923,"2011-08-20","04:18:35"
"8601",32.711405,-117.161923,"2011-08-20","04:18:38"
"8602",32.711397,-117.161918,"2011-08-20","04:18:40"
"8603",32.711415,-117.161921,"2011-08-20","04:18:45"
"8604",32.711431,-117.161954,"2011-08-20","04:18:50"
"8605",32.711456,-117.161988,"2011-08-20","04:18:55"
"8606",32.711474,-117.16202,"2011-08-20","04:19:00"
"8607",32.711474,-117.162059,"2011-08-20","04:19:05"
"8608",32.711454,-117.162098,"2011-08-20","04:19:10"
"8609",32.711442,-117.16219,"2011-08-20","04:19:15"
"8610",32.711441,-117.162305,"2011-08-20","04:19:19"
"8611",32.711429,-117.162422,"2011-08-20","04:19:22"
"8612",32.711367,-117.162517,"2011-08-20","04:19:25"
"8613",32.711306,-117.16262,"2011-08-20","04:19:28"
"8614",32.711342,-117.162714,"2011-08-20","04:19:33"
"8615",32.711418,-117.162751,"2011-08-20","04:19:38"
"8616",32.711468,-117.162786,"2011-08-20","04:19:43"
"8617",32.711528,-117.162811,"2011-08-20","04:19:48"
"8618",32.711544,-117.16285,"2011-08-20","04:19:53"
"8619",32.711558,-117.162901,"2011-08-20","04:19:58"
"8620",32.711553,-117.162986,"2011-08-20","04:20:03"
"8621",32.711522,-117.163082,"2011-08-20","04:20:08"
"8622",32.711489,-117.163148,"2011-08-20","04:20:13"
"8623",32.711502,-117.163199,"2011-08-20","04:20:18"
"8624",32.711534,-117.163295,"2011-08-20","04:20:23"
"8625",32.711537,-117.163407,"2011-08-20","04:20:28"
"8626",32.711588,-117.163493,"2011-08-20","04:20:32"
"8627",32.711631,-117.163502,"2011-08-20","04:20:37"
"8628",32.711665,-117.163497,"2011-08-20","04:20:42"
"8629",32.711697,-117.163483,"2011-08-20","04:20:47"
"8630",32.711714,-117.163489,"2011-08-20","04:20:52"
"8631",32.711732,-117.163536,"2011-08-20","04:20:57"
"8632",32.712658,-117.161845,"2011-08-20","05:12:21"
"8633",32.712647,-117.161975,"2011-08-20","05:12:24"
"8634",32.712608,-117.162076,"2011-08-20","05:12:25"
"8635",32.712625,-117.161936,"2011-08-20","05:12:27"
"8636",32.712627,-117.161892,"2011-08-20","05:12:28"
"8637",32.712617,-117.161849,"2011-08-20","05:12:33"
"8638",32.712546,-117.161836,"2011-08-20","05:12:38"
"8639",32.71251,-117.161808,"2011-08-20","05:12:43"
"8640",32.712431,-117.161719,"2011-08-20","05:12:46"
"8641",32.712316,-117.161703,"2011-08-20","05:12:50"
"8642",32.712292,-117.161698,"2011-08-20","05:12:55"
"8643",32.712256,-117.161691,"2011-08-20","05:13:00"
"8644",32.712215,-117.16168,"2011-08-20","05:13:05"
"8645",32.712178,-117.161666,"2011-08-20","05:13:10"
"8646",32.712136,-117.161652,"2011-08-20","05:13:15"
"8647",32.712076,-117.16166,"2011-08-20","05:13:20"
"8648",32.712006,-117.161656,"2011-08-20","05:13:25"
"8649",32.711942,-117.161664,"2011-08-20","05:13:30"
"8650",32.711865,-117.161667,"2011-08-20","05:13:35"
"8651",32.711802,-117.161665,"2011-08-20","05:13:40"
"8652",32.711742,-117.161658,"2011-08-20","05:13:45"
"8653",32.711703,-117.161649,"2011-08-20","05:13:50"
"8654",32.711653,-117.16168,"2011-08-20","05:13:55"
"8655",32.711575,-117.161698,"2011-08-20","05:14:00"
"8656",32.711542,-117.161732,"2011-08-20","05:14:05"
"8657",32.711526,-117.161743,"2011-08-20","05:14:10"
"8658",32.711526,-117.161743,"2011-08-20","05:14:13"
"8659",32.711526,-117.161741,"2011-08-20","05:14:15"
"8660",32.711535,-117.161754,"2011-08-20","05:14:20"
"8661",32.711599,-117.161937,"2011-08-20","05:14:22"
"8662",32.711535,-117.161822,"2011-08-20","05:14:26"
"8663",32.711507,-117.161828,"2011-08-20","05:14:29"
"8664",32.711437,-117.161879,"2011-08-20","05:14:34"
"8665",32.71144,-117.1619,"2011-08-20","05:14:36"
"8666",32.71145,-117.161916,"2011-08-20","05:14:37"
"8667",32.711441,-117.16196,"2011-08-20","05:14:40"
"8668",32.711427,-117.162015,"2011-08-20","05:14:45"
"8669",32.711437,-117.162068,"2011-08-20","05:14:47"
"8670",32.711454,-117.162134,"2011-08-20","05:14:49"
"8671",32.711463,-117.162177,"2011-08-20","05:14:50"
"8672",32.71147,-117.162208,"2011-08-20","05:14:51"
"8673",32.711467,-117.16226,"2011-08-20","05:14:55"
"8674",32.711464,-117.162333,"2011-08-20","05:14:59"
"8675",32.711471,-117.162375,"2011-08-20","05:15:00"
"8676",32.711479,-117.162407,"2011-08-20","05:15:01"
"8677",32.711483,-117.162498,"2011-08-20","05:15:05"
"8678",32.711491,-117.162551,"2011-08-20","05:15:09"
"8679",32.711497,-117.162625,"2011-08-20","05:15:11"
"8680",32.71151,-117.162675,"2011-08-20","05:15:12"
"8681",32.711525,-117.162686,"2011-08-20","05:15:13"
"8682",32.711544,-117.162715,"2011-08-20","05:15:14"
"8683",32.71157,-117.162706,"2011-08-20","05:15:15"
"8684",32.711567,-117.162809,"2011-08-20","05:15:16"
"8685",32.71155,-117.162927,"2011-08-20","05:15:20"
"8686",32.711549,-117.163014,"2011-08-20","05:15:25"
"8687",32.711567,-117.163112,"2011-08-20","05:15:29"
"8688",32.7116,-117.163136,"2011-08-20","05:15:33"
"8689",32.711602,-117.163237,"2011-08-20","05:15:36"
"8690",32.711577,-117.163321,"2011-08-20","05:15:40"
"8691",32.711583,-117.163395,"2011-08-20","05:15:43"
"8692",32.711569,-117.163462,"2011-08-20","05:15:48"
"8693",32.711585,-117.163514,"2011-08-20","05:15:50"
"8694",32.711603,-117.16357,"2011-08-20","05:15:52"
"8695",32.711621,-117.163628,"2011-08-20","05:15:55"
"8696",32.711633,-117.16368,"2011-08-20","05:15:57"
"8697",32.711618,-117.163748,"2011-08-20","05:16:02"
"8698",32.711612,-117.16379,"2011-08-20","05:16:07"
"8699",32.711613,-117.16383,"2011-08-20","05:16:12"
"8700",32.711609,-117.163863,"2011-08-20","05:16:17"
"8701",32.711564,-117.163971,"2011-08-20","05:16:22"
"8702",32.711561,-117.164023,"2011-08-20","05:16:27"
"8703",32.711554,-117.164087,"2011-08-20","05:16:32"
"8704",32.711545,-117.16414,"2011-08-20","05:16:37"
"8705",32.711544,-117.164181,"2011-08-20","05:16:42"
"8706",32.711495,-117.164212,"2011-08-20","05:16:47"
"8707",32.71148,-117.16428,"2011-08-20","05:16:52"
"8708",32.711482,-117.164305,"2011-08-20","05:16:57"
"8709",32.711482,-117.164305,"2011-08-20","05:17:00"
"8710",32.711486,-117.164312,"2011-08-20","05:17:02"
"8711",32.711484,-117.164324,"2011-08-20","05:17:07"
"8712",32.711461,-117.164399,"2011-08-20","05:17:12"
"8713",32.711461,-117.164446,"2011-08-20","05:17:17"
"8714",32.711444,-117.164506,"2011-08-20","05:17:22"
"8715",32.711446,-117.164552,"2011-08-20","05:17:27"
"8716",32.711445,-117.164618,"2011-08-20","05:17:32"
"8717",32.711437,-117.164659,"2011-08-20","05:17:37"
"8718",32.711448,-117.164695,"2011-08-20","05:17:42"
"8719",32.711459,-117.164707,"2011-08-20","05:17:47"
"8720",32.711476,-117.164715,"2011-08-20","05:17:52"
"8721",32.71147,-117.164726,"2011-08-20","05:17:57"
"8722",32.71144,-117.164751,"2011-08-20","05:18:02"
"8723",32.711393,-117.164788,"2011-08-20","05:18:07"
"8724",32.71142,-117.164821,"2011-08-20","05:18:12"
"8725",32.71142,-117.164821,"2011-08-20","05:18:15"
"8726",32.711426,-117.164814,"2011-08-20","05:18:17"
"8727",32.711426,-117.164854,"2011-08-20","05:18:22"
"8728",32.711426,-117.164854,"2011-08-20","05:18:25"
"8729",32.711429,-117.16486,"2011-08-20","05:18:27"
"8730",32.711443,-117.164877,"2011-08-20","05:18:32"
"8731",32.711495,-117.164998,"2011-08-20","05:18:36"
"8732",32.711514,-117.165116,"2011-08-20","05:18:40"
"8733",32.711566,-117.165205,"2011-08-20","05:18:45"
"8734",32.711586,-117.165249,"2011-08-20","05:18:50"
"8735",32.711533,-117.165297,"2011-08-20","05:18:55"
"8736",32.711497,-117.165335,"2011-08-20","05:19:00"
"8737",32.711479,-117.165415,"2011-08-20","05:19:05"
"8738",32.711476,-117.165495,"2011-08-20","05:19:10"
"8739",32.711493,-117.165533,"2011-08-20","05:19:15"
"8740",32.711528,-117.165573,"2011-08-20","05:19:20"
"8741",32.711463,-117.165707,"2011-08-20","05:19:23"
"8742",32.711488,-117.165725,"2011-08-20","05:19:28"
"8743",32.711472,-117.165748,"2011-08-20","05:19:33"
"8744",32.71147,-117.16579,"2011-08-20","05:19:38"
"8745",32.71152,-117.165841,"2011-08-20","05:19:43"
"8746",32.711538,-117.165895,"2011-08-20","05:19:48"
"8747",32.711544,-117.165927,"2011-08-20","05:19:53"
"8748",32.711532,-117.166053,"2011-08-20","05:19:57"
"8749",32.711523,-117.16614,"2011-08-20","05:20:02"
"8750",32.711518,-117.166175,"2011-08-20","05:20:07"
"8751",32.711505,-117.166192,"2011-08-20","05:20:12"
"8752",32.711491,-117.166226,"2011-08-20","05:20:17"
"8753",32.711475,-117.166258,"2011-08-20","05:20:22"
"8754",32.711465,-117.166307,"2011-08-20","05:20:27"
"8755",32.71151,-117.16631,"2011-08-20","05:20:32"
"8756",32.711515,-117.166383,"2011-08-20","05:20:37"
"8757",32.711501,-117.166462,"2011-08-20","05:20:42"
"8758",32.711486,-117.166593,"2011-08-20","05:20:47"
"8759",32.711429,-117.166689,"2011-08-20","05:20:50"
"8760",32.711522,-117.166713,"2011-08-20","05:20:52"
"8761",32.711527,-117.166745,"2011-08-20","05:20:57"
"8762",32.711505,-117.166867,"2011-08-20","05:21:00"
"8763",32.711492,-117.166977,"2011-08-20","05:21:03"
"8764",32.711487,-117.16704,"2011-08-20","05:21:08"
"8765",32.711473,-117.1671,"2011-08-20","05:21:13"
"8766",32.71147,-117.16712,"2011-08-20","05:21:18"
"8767",32.71144,-117.167149,"2011-08-20","05:21:23"
"8768",32.71144,-117.167213,"2011-08-20","05:21:28"
"8769",32.711476,-117.167313,"2011-08-20","05:21:32"
"8770",32.711436,-117.167416,"2011-08-20","05:21:37"
"8771",32.711426,-117.167483,"2011-08-20","05:21:42"
"8772",32.711408,-117.167539,"2011-08-20","05:21:47"
"8773",32.711368,-117.167597,"2011-08-20","05:21:52"
"8774",32.71133,-117.167673,"2011-08-20","05:21:57"
"8775",32.711298,-117.167718,"2011-08-20","05:22:02"
"8776",32.711321,-117.167776,"2011-08-20","05:22:06"
"8777",32.711263,-117.167802,"2011-08-20","05:22:11"
"8778",32.711136,-117.167854,"2011-08-20","05:22:15"
"8779",32.711186,-117.167921,"2011-08-20","05:22:17"
"8780",32.711149,-117.16802,"2011-08-20","05:22:21"
"8781",32.711143,-117.168088,"2011-08-20","05:22:22"
"8782",32.711115,-117.168181,"2011-08-20","05:22:23"
"8783",32.711096,-117.168204,"2011-08-20","05:22:26"
"8784",32.711041,-117.168256,"2011-08-20","05:22:28"
"8785",32.710976,-117.168313,"2011-08-20","05:22:31"
"8786",32.710897,-117.168361,"2011-08-20","05:22:36"
"8787",32.710857,-117.168427,"2011-08-20","05:22:41"
"8788",32.710818,-117.168459,"2011-08-20","05:22:46"
"8789",32.710713,-117.168519,"2011-08-20","05:22:49"
"8790",32.710677,-117.168545,"2011-08-20","05:22:54"
"8791",32.710734,-117.168625,"2011-08-20","05:22:59"
"8792",32.710719,-117.168693,"2011-08-20","05:23:04"
"8793",32.710704,-117.16873,"2011-08-20","05:23:09"
"8794",32.710667,-117.168776,"2011-08-20","05:23:14"
"8795",32.710655,-117.168834,"2011-08-20","05:23:19"
"8796",32.710658,-117.168905,"2011-08-20","05:23:24"
"8797",32.710625,-117.168953,"2011-08-20","05:23:29"
"8798",32.710613,-117.168995,"2011-08-20","05:23:34"
"8799",32.710606,-117.169054,"2011-08-20","05:23:39"
"8800",32.710607,-117.169101,"2011-08-20","05:23:44"
"8801",32.710612,-117.169124,"2011-08-20","05:23:49"
"8802",32.710622,-117.169174,"2011-08-20","05:23:54"
"8803",32.710628,-117.169214,"2011-08-20","05:23:59"
"8804",32.710621,-117.16927,"2011-08-20","05:24:04"
"8805",32.710618,-117.169309,"2011-08-20","05:24:09"
"8806",32.710618,-117.169309,"2011-08-20","05:24:12"
"8807",32.710621,-117.169309,"2011-08-20","05:24:14"
"8808",32.710632,-117.169301,"2011-08-20","05:24:19"
"8809",32.707886,-117.161645,"2011-08-20","05:26:28"
"8810",32.70787,-117.161539,"2011-08-20","05:26:31"
"8811",32.707856,-117.161445,"2011-08-20","05:26:34"
"8812",32.708013,-117.161869,"2011-08-20","05:26:50"
"8813",32.708572,-117.169808,"2011-08-20","20:06:34"
"8814",32.708196,-117.16992,"2011-08-20","20:06:35"
"8815",32.708946,-117.169763,"2011-08-20","20:06:58"
"8816",32.708804,-117.169982,"2011-08-20","20:13:04"
"8817",32.708752,-117.170038,"2011-08-20","20:13:09"
"8818",32.70873,-117.170087,"2011-08-20","20:13:14"
"8819",32.708683,-117.170146,"2011-08-20","20:13:19"
"8820",32.708669,-117.17017,"2011-08-20","20:13:24"
"8821",32.708658,-117.170194,"2011-08-20","20:13:29"
"8822",32.708642,-117.170246,"2011-08-20","20:13:34"
"8823",32.708619,-117.170286,"2011-08-20","20:13:39"
"8824",32.70862,-117.170316,"2011-08-20","20:13:44"
"8825",32.708615,-117.170363,"2011-08-20","20:13:49"
"8826",32.708626,-117.170366,"2011-08-20","20:13:54"
"8827",32.708639,-117.17036,"2011-08-20","20:13:59"
"8828",32.708625,-117.170375,"2011-08-20","20:14:04"
"8829",32.708613,-117.170411,"2011-08-20","20:14:09"
"8830",32.708612,-117.170426,"2011-08-20","20:14:14"
"8831",32.708604,-117.17042,"2011-08-20","20:14:19"
"8832",32.708604,-117.17042,"2011-08-20","20:14:22"
"8833",32.708598,-117.170418,"2011-08-20","20:14:24"
"8834",32.708593,-117.170437,"2011-08-20","20:14:29"
"8835",32.708561,-117.170451,"2011-08-20","20:14:34"
"8836",32.708541,-117.170488,"2011-08-20","20:14:39"
"8837",32.708541,-117.170488,"2011-08-20","20:14:42"
"8838",32.708539,-117.170494,"2011-08-20","20:14:44"
"8839",32.708537,-117.170552,"2011-08-20","20:14:49"
"8840",32.708561,-117.170552,"2011-08-20","20:14:54"
"8841",32.708569,-117.17056,"2011-08-20","20:14:59"
"8842",32.708572,-117.170558,"2011-08-20","20:15:04"
"8843",32.708572,-117.170559,"2011-08-20","20:15:09"
"8844",32.708572,-117.170559,"2011-08-20","20:15:12"
"8845",32.708572,-117.170563,"2011-08-20","20:15:14"
"8846",32.708567,-117.170576,"2011-08-20","20:15:19"
"8847",32.708567,-117.170581,"2011-08-20","20:15:24"
"8848",32.708566,-117.170584,"2011-08-20","20:15:29"
"8849",32.708566,-117.170584,"2011-08-20","20:15:32"
"8850",32.708565,-117.170585,"2011-08-20","20:15:34"
"8851",32.708548,-117.170628,"2011-08-20","20:15:39"
"8852",32.70853,-117.170675,"2011-08-20","20:15:44"
"8853",32.708518,-117.170685,"2011-08-20","20:15:49"
"8854",32.708516,-117.170736,"2011-08-20","20:15:54"
"8855",32.708512,-117.170786,"2011-08-20","20:15:59"
"8856",32.708513,-117.170787,"2011-08-20","20:16:04"
"8857",32.708513,-117.170787,"2011-08-20","20:16:07"
"8858",32.708507,-117.170783,"2011-08-20","20:16:09"
"8859",32.708524,-117.170818,"2011-08-20","20:16:14"
"8860",32.708534,-117.170815,"2011-08-20","20:16:19"
"8861",32.708534,-117.170815,"2011-08-20","20:16:22"
"8862",32.708536,-117.170812,"2011-08-20","20:16:24"
"8863",32.708524,-117.170808,"2011-08-20","20:16:29"
"8864",32.708524,-117.170803,"2011-08-20","20:16:34"
"8865",32.708526,-117.170798,"2011-08-20","20:16:39"
"8866",32.708526,-117.170798,"2011-08-20","20:16:42"
"8867",32.708525,-117.170791,"2011-08-20","20:16:44"
"8868",32.708511,-117.170816,"2011-08-20","20:16:49"
"8869",32.70851,-117.170817,"2011-08-20","20:16:54"
"8870",32.708511,-117.170812,"2011-08-20","20:16:59"
"8871",32.708514,-117.170808,"2011-08-20","20:17:04"
"8872",32.708517,-117.170805,"2011-08-20","20:17:09"
"8873",32.708522,-117.170802,"2011-08-20","20:17:14"
"8874",32.708521,-117.170806,"2011-08-20","20:17:19"
"8875",32.708522,-117.170805,"2011-08-20","20:17:24"
"8876",32.708519,-117.170808,"2011-08-20","20:17:29"
"8877",32.708519,-117.170808,"2011-08-20","20:17:32"
"8878",32.708516,-117.17081,"2011-08-20","20:17:34"
"8879",32.708512,-117.170826,"2011-08-20","20:17:39"
"8880",32.708518,-117.170908,"2011-08-20","20:17:44"
"8881",32.708511,-117.170955,"2011-08-20","20:17:49"
"8882",32.708515,-117.171017,"2011-08-20","20:17:54"
"8883",32.708517,-117.171075,"2011-08-20","20:17:59"
"8884",32.708519,-117.17114,"2011-08-20","20:18:04"
"8885",32.70853,-117.171192,"2011-08-20","20:18:09"
"8886",32.708549,-117.171258,"2011-08-20","20:18:14"
"8887",32.708568,-117.171311,"2011-08-20","20:18:19"
"8888",32.708591,-117.17137,"2011-08-20","20:18:24"
"8889",32.708616,-117.17142,"2011-08-20","20:18:29"
"8890",32.70865,-117.171461,"2011-08-20","20:18:34"
"8891",32.708669,-117.171467,"2011-08-20","20:18:39"
"8892",32.708711,-117.171486,"2011-08-20","20:18:44"
"8893",32.708753,-117.171516,"2011-08-20","20:18:49"
"8894",32.708781,-117.171537,"2011-08-20","20:18:54"
"8895",32.708805,-117.171574,"2011-08-20","20:18:59"
"8896",32.708832,-117.171604,"2011-08-20","20:19:04"
"8897",32.708868,-117.171633,"2011-08-20","20:19:09"
"8898",32.708901,-117.171673,"2011-08-20","20:19:14"
"8899",32.708935,-117.171718,"2011-08-20","20:19:19"
"8900",32.708972,-117.171746,"2011-08-20","20:19:24"
"8901",32.708977,-117.171749,"2011-08-20","20:19:29"
"8902",32.708972,-117.171744,"2011-08-20","20:19:34"
"8903",32.708972,-117.171744,"2011-08-20","20:19:39"
"8904",32.708972,-117.171744,"2011-08-20","20:19:42"
"8905",32.708975,-117.171745,"2011-08-20","20:19:44"
"8906",32.708992,-117.171761,"2011-08-20","20:19:49"
"8907",32.709012,-117.171796,"2011-08-20","20:19:54"
"8908",32.709028,-117.17183,"2011-08-20","20:19:59"
"8909",32.709052,-117.171866,"2011-08-20","20:20:04"
"8910",32.709057,-117.171883,"2011-08-20","20:20:09"
"8911",32.709084,-117.17188,"2011-08-20","20:20:14"
"8912",32.709109,-117.171902,"2011-08-20","20:20:19"
"8913",32.709113,-117.171908,"2011-08-20","20:20:24"
"8914",32.709113,-117.171909,"2011-08-20","20:20:29"
"8915",32.709113,-117.171909,"2011-08-20","20:20:34"
"8916",32.709113,-117.171909,"2011-08-20","20:20:37"
"8917",32.709113,-117.171909,"2011-08-20","20:20:39"
"8918",32.709109,-117.171894,"2011-08-20","20:20:44"
"8919",32.709108,-117.171873,"2011-08-20","20:20:49"
"8920",32.709101,-117.171867,"2011-08-20","20:20:54"
"8921",32.709102,-117.171869,"2011-08-20","20:20:59"
"8922",32.709102,-117.171869,"2011-08-20","20:21:04"
"8923",32.709102,-117.171869,"2011-08-20","20:21:07"
"8924",32.7091,-117.171873,"2011-08-20","20:21:09"
"8925",32.709101,-117.17191,"2011-08-20","20:21:14"
"8926",32.709092,-117.171919,"2011-08-20","20:21:19"
"8927",32.709091,-117.171921,"2011-08-20","20:21:24"
"8928",32.709092,-117.171923,"2011-08-20","20:21:29"
"8929",32.709092,-117.171925,"2011-08-20","20:21:34"
"8930",32.709092,-117.171925,"2011-08-20","20:21:39"
"8931",32.709092,-117.171925,"2011-08-20","20:21:44"
"8932",32.709092,-117.171924,"2011-08-20","20:21:49"
"8933",32.709092,-117.171924,"2011-08-20","20:21:52"
"8934",32.709092,-117.171924,"2011-08-20","20:21:54"
"8935",32.709109,-117.171927,"2011-08-20","20:21:59"
"8936",32.709142,-117.171947,"2011-08-20","20:22:04"
"8937",32.709166,-117.171945,"2011-08-20","20:22:09"
"8938",32.709208,-117.171972,"2011-08-20","20:22:14"
"8939",32.709452,-117.172058,"2011-08-20","20:29:04"
"8940",32.709498,-117.172059,"2011-08-20","20:29:09"
"8941",32.709524,-117.172064,"2011-08-20","20:29:14"
"8942",32.709542,-117.172137,"2011-08-20","20:29:19"
"8943",32.709527,-117.172205,"2011-08-20","20:29:24"
"8944",32.709493,-117.172253,"2011-08-20","20:29:29"
"8945",32.709476,-117.172296,"2011-08-20","20:29:34"
"8946",32.709455,-117.172352,"2011-08-20","20:29:39"
"8947",32.709441,-117.172387,"2011-08-20","20:29:44"
"8948",32.709411,-117.17245,"2011-08-20","20:29:49"
"8949",32.709403,-117.172504,"2011-08-20","20:29:54"
"8950",32.709385,-117.17256,"2011-08-20","20:29:59"
"8951",32.709367,-117.172607,"2011-08-20","20:30:04"
"8952",32.709357,-117.172636,"2011-08-20","20:30:09"
"8953",32.709359,-117.172639,"2011-08-20","20:30:14"
"8954",32.709359,-117.172634,"2011-08-20","20:30:19"
"8955",32.709359,-117.172634,"2011-08-20","20:30:22"
"8956",32.70936,-117.172632,"2011-08-20","20:30:24"
"8957",32.709346,-117.172655,"2011-08-20","20:30:29"
"8958",32.709318,-117.172703,"2011-08-20","20:30:34"
"8959",32.709304,-117.17273,"2011-08-20","20:30:39"
"8960",32.709304,-117.17273,"2011-08-20","20:30:42"
"8961",32.709306,-117.172728,"2011-08-20","20:30:44"
"8962",32.709304,-117.172782,"2011-08-20","20:30:49"
"8963",32.709269,-117.172839,"2011-08-20","20:30:54"
"8964",32.709245,-117.172895,"2011-08-20","20:30:59"
"8965",32.709238,-117.172942,"2011-08-20","20:31:04"
"8966",32.709247,-117.172958,"2011-08-20","20:31:09"
"8967",32.709241,-117.172967,"2011-08-20","20:31:14"
"8968",32.709241,-117.172967,"2011-08-20","20:31:17"
"8969",32.709243,-117.172971,"2011-08-20","20:31:19"
"8970",32.709234,-117.172947,"2011-08-20","20:31:24"
"8971",32.709234,-117.172947,"2011-08-20","20:31:27"
"8972",32.70924,-117.172948,"2011-08-20","20:31:29"
"8973",32.709243,-117.17297,"2011-08-20","20:31:34"
"8974",32.709243,-117.17297,"2011-08-20","20:31:37"
"8975",32.709244,-117.172973,"2011-08-20","20:31:39"
"8976",32.709247,-117.172963,"2011-08-20","20:31:44"
"8977",32.709247,-117.172953,"2011-08-20","20:31:49"
"8978",32.709235,-117.172961,"2011-08-20","20:31:54"
"8979",32.709239,-117.172969,"2011-08-20","20:31:59"
"8980",32.709246,-117.172971,"2011-08-20","20:32:04"
"8981",32.709246,-117.172971,"2011-08-20","20:32:07"
"8982",32.709246,-117.172972,"2011-08-20","20:32:09"
"8983",32.709235,-117.172964,"2011-08-20","20:32:14"
"8984",32.709235,-117.172968,"2011-08-20","20:32:19"
"8985",32.709236,-117.172965,"2011-08-20","20:32:24"
"8986",32.709239,-117.172959,"2011-08-20","20:32:29"
"8987",32.709239,-117.17296,"2011-08-20","20:32:34"
"8988",32.709238,-117.172961,"2011-08-20","20:32:39"
